customer_tweet_id,customer_text,customer_created_at,brand_response_id,brand_response,brand
303176,USER whys my phone being all buggy af since the update,Fri Oct 06 15:56:52 +0000 2017,303175,"USER We'd be happy to look into this with you. What's going on, exactly?",AppleSupport
303522,USER where is the free app of the week in the Appstore??,Fri Oct 06 19:18:42 +0000 2017,303521,USER Thanks for reaching out. This resource provides steps to see featured stories and apps on your device: URL,AppleSupport
303524,USER Ever since updating to iOS 11.0.2 the audio controls on the lock screen have been off. Showing iHeart but im listening to Spotify now.,Fri Oct 06 19:49:34 +0000 2017,303523,USER Let's get to the bottom of this issue. Has your iPhone been restarted since you noticed this happening?,AppleSupport
303526,"USER Yes but it doesn’t actually turn off WiFi, Bluetooth in !When you go to settings, you’ll still find it searching for Wifi, Bluetooth!",Fri Oct 06 23:13:07 +0000 2017,303528,USER This is expected behavior. To turn off Wi-Fi or Bluetooth in iOS 11 you'll want to do so via your Settings app.,AppleSupport
303527,USER USER Please fix bugs - WiFi &amp; Bluetooth still on even when turned off!,Fri Oct 06 19:45:10 +0000 2017,303525,USER Control Center toggles for Bluetooth and Wi-Fi work a bit different in iOS 11. Read more here: URL,AppleSupport
303532,USER USER I hate this update ! it makes my phone randomly shut off!,Fri Oct 06 19:39:10 +0000 2017,303531,USER We'd like to help you. Send us a DM to get started. URL,AppleSupport
303537,USER I turned it off through control center. I’ll go back and see it back on or if I reset my phone. I’m on 11.0.2,Fri Oct 06 19:39:30 +0000 2017,303536,"USER Thanks, we'd like to get you some more information on that. Send us a DM and we'll go from there. URL",AppleSupport
303539,"Hey USER why is my WiFi and Bluetooth turning on auto? iOS 11, iPhone 7+",Fri Oct 06 14:21:18 +0000 2017,303538,"USER Thanks for contacting us. When turning off Wi-Fi and Bluetooth, are you doing that from Control Center or from Settings?",AppleSupport
303542,"USER USER You didn't tell that after ELEVATING to buggy High-sierra, my Mac wud crash 14 times in 3 hrs. Tell me how to go back.",Fri Oct 06 19:26:54 +0000 2017,303541,USER We'd like to look into this with you. DM us to get started.,AppleSupport
303545,USER USER iPhone is showing wrong song when phone is locked and playing music on Spotify. Phone or Spotify issue?,Fri Oct 06 19:22:33 +0000 2017,303543,"USER We'll be glad to help you with this. Have you tried restarting your iPhone? If not, follow this: URL",AppleSupport
303548,USER Yes - and it's been happening sporadically for weeks - I've done updates - sometimes no problems then other days problems,Sat Oct 07 03:06:56 +0000 2017,303550,USER Try removing the account and re-adding it. Follow this for help: URL,AppleSupport
303549,USER It's this mail app... with 993 messages URL,Fri Oct 06 19:41:26 +0000 2017,303547,USER Are you noticing this behavior on both Wi-Fi and Cellular data?,AppleSupport
303552,. USER USER my Gmail consistently stops working for 1 hour periods on my USER iPhone - why?!? URL,Fri Oct 06 09:58:47 +0000 2017,303551,"USER We're happy to help. Which iOS version do you have? Is this Apple's Mail app, or another email app? When did it start?",AppleSupport
303996,USER USER please restore Books tab on itunes. How can you remove that? It's the MAIN reason I use itunes and have apple devices,Mon Sep 18 11:50:08 +0000 2017,303994,USER We want to help you manage your books. Books are now managed through iBooks on your iOS devices: URL,AppleSupport
304004,"USER Unfortunately this doesn’t seem to work. iPhone is online and wipe was initiated online, yet it’s still online, alive and not deleting. URL",Fri Oct 06 22:25:00 +0000 2017,304006,USER Let's take a closer look at this. Please reach out to us via DM and we can go from there. URL,AppleSupport
304007,"USER It did work now, after some hours. I suspect this other phone is having WiFi issues. Thanks!",Sat Oct 07 02:40:11 +0000 2017,304008,USER Wonderful! We are thrilled that it's working! You have a great rest of your day and remember us for your future support needs.,AppleSupport
304005,"USER Great, thanks.",Mon Oct 02 19:48:10 +0000 2017,304003,USER You're very welcome.,AppleSupport
304010,"USER Excellent, thanks. So w/out turning off »Find My iPhone« on that phone it won’t be locked anymore and can be given to someone else?",Mon Oct 02 19:14:28 +0000 2017,304009,"USER Correct. For more information on removing it from Find My iPhone, check this out: URL Questions? DM us. URL",AppleSupport
304012,USER Can iPhones be remotely removed from iCloud account if isn’t in possession anymore or does this need to happen on that phone?,Mon Oct 02 18:41:38 +0000 2017,304011,USER That can be done remotely. Here's an excellent article with the information you'll need: URL,AppleSupport
304046,"USER Fb, whatsapp, fb messenger, google maps, it’s not app specific. The system became sluggish after the update to iOS 11",Fri Oct 06 20:05:18 +0000 2017,304044,USER Thanks for following up. Send us a DM so we can continue to work with you there. URL,AppleSupport
304050,"USER iOS latest update makes iPhone 6 unstable, apps crash, phone freezes, battery dies quickly! Please address issues soon!",Fri Oct 06 12:03:55 +0000 2017,304049,"USER We’re here to look into this with you. To begin, which iOS 11 version are you using?",AppleSupport
304052,"USER 6S Plus - MKTR2LL/A OTA Update -&gt; issues. Restore/Fresh Install -&gt; issues persisted. Thanks, USER , for reaching out.",Fri Oct 06 22:49:00 +0000 2017,304054,"USER After you did a fresh install, did you set it up as new or restore from a backup? Let's dig into this deeper over DM: URL",AppleSupport
304053,"C'mon, USER . It has been over two weeks of having to do a two-button reboot 12-20 times/day due to iOS 11 crashing... ETA on fix??",Fri Oct 06 20:09:24 +0000 2017,304051,USER We want to look into this with you. Which device are you experiencing this on?,AppleSupport
304056,USER why i can NOT transfer videos from my ipad to iphone ???,Fri Oct 06 19:54:27 +0000 2017,304055,USER We’d like to help. Can you start by letting us know how you are trying to do this via DM? URL,AppleSupport
304058,USER I downloaded the first 3 songs as they were released and they’re fine but can’t get the rest of the album. Songs from other artists download,Fri Oct 06 22:39:51 +0000 2017,304060,"USER Have you tried removing the songs you have, then try to download the album altogether? Also, try to restart your iPhone.",AppleSupport
304059,"USER New album, Liam G As You Were, won’t download on Apple Music. Singles downloaded fine before but rest of album won’t now",Fri Oct 06 20:01:31 +0000 2017,304057,USER We'd like to look into this with you so you can download &amp; enjoy your music. Are all of the songs downloading individually?,AppleSupport
304062,"Hey USER , I don’t WANT to finish setting up Apple Pay, and the constant notifications about are annoying.",Thu Oct 05 13:15:11 +0000 2017,304061,"USER We're here to help. DM us with the iOS version running on your device, and we'll find a solution. URL",AppleSupport
304064,"USER iphne completely jamming had to press power and home button didn’t worked either, AppStore Twitter jam re-download but WiFi turn on itself",Sat Oct 07 06:04:42 +0000 2017,304066,USER Thanks for the information. Let's continue working on this via DM so we can dig into some other options. URL,AppleSupport
304065,Hi since I have downloaded new iOS 11.0.2 my iPhone 7 keeps crashing not responding cld u advice how to reverse? USER,Fri Oct 06 20:01:43 +0000 2017,304063,USER We want to look into this with you. Do you notice that behavior with specific apps or features?,AppleSupport
304068,Thanks USER I would never have thought that Socrates was born in 1988. URL,Fri Oct 06 19:38:54 +0000 2017,304067,USER We'd like to help you out and figure out what's going on. Send us a DM and we'll get started. Thanks. URL,AppleSupport
304070,"USER The kinks with Siri are fixed but there are glitches with screen rotation &amp; w/ texting, black screens, disappearing alerts, battery drainage",Wed Oct 11 13:27:41 +0000 2017,304072,"USER We'd love to help with each of these. Which iPhone model are you using, and what's the exact version of iOS 11 installed?",AppleSupport
304071,USER latest iPhone update is god awful. Siri doesn’t even work anymore,Fri Oct 06 20:02:37 +0000 2017,304069,USER What's going on with Siri? We'd like to help.,AppleSupport
304074,"I lost all my contacts, I hate USER",Fri Oct 06 19:59:35 +0000 2017,304073,USER We'd like to help you with your contacts. Please send us a DM. URL,AppleSupport
304320,USER WTF USER USER 😡 I have over 8gb of free space! I just installed the 11.2 update!!!!! Steve Jobs would have made a better update! URL,Fri Oct 06 22:32:47 +0000 2017,304322,USER Hi. We'd like to help. Have you tried restarting your device with these steps? URL Let us know.,AppleSupport
304321,USER USER OMG!!! I have an iphone 6s+ and it’s so freaking slow and unresponsive with IOS11! WORST.UPDATE.EVER!!!!!!!,Sat Sep 30 06:54:05 +0000 2017,304319,USER We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. URL,AppleSupport
304443,USER Is there a rough rough estimate on how much replacing+installing new iphone6s battery would cost at an Apple store?,Fri Oct 06 20:13:16 +0000 2017,304442,USER You can check out service costs here: URL,AppleSupport
304445,My battery runs out so fast with IOS 11 😡 USER,Fri Oct 06 20:18:38 +0000 2017,304444,USER We appreciate you reaching out. Let's look into this together. Which device are you using and what's its exact version of iOS?,AppleSupport
304448,"USER USER IOS 11.0.2 is still full of issues. For example, using the swipe up options menu to turn off wifi does not actually 1/2",Fri Oct 06 20:04:42 +0000 2017,304446,USER Control Center has changed the functionality for Wi-Fi and Bluetooth. There's an explanation here: URL,AppleSupport
304451,USER Yes and USER . It says “searching” then go to “no service” then back to searching when it was working fine yesterday before I updated,Sat Oct 07 05:25:07 +0000 2017,304453,USER Let's make sure the settings for your carrier are up to date. URL,AppleSupport
304454,"USER Im assuming they are because I didn’t see an option to update and it showed at&amp;t next to carrier, but “not available” next to network",Sat Oct 07 16:12:12 +0000 2017,304455,USER Thanks for those details. Check out this article and let us know if the issue perists: URL,AppleSupport
304456,USER I have performed all those and none have worked,Sat Oct 07 20:27:26 +0000 2017,304457,USER Let's look into this a bit closer. Join us in DM by using this link: URL,AppleSupport
304452,"USER thnx to the update, I haven’t had service the last 2 days. Nothing on the support page helps. Great update🙄",Fri Oct 06 20:15:01 +0000 2017,304450,"USER We'll help in any way we can. Are you getting a ""Searching"" icon in the top left? Which carrier are you using?",AppleSupport
304459,"USER Hi, I’m in Australia and using a iPhone 7Plus",Fri Oct 06 23:26:59 +0000 2017,304461,USER Thank you very much. What iOS are you using at the moment? Please DM your answer and we'll see you there! URL,AppleSupport
